Scan	superkingdom	phylum	class	order	family	genus	species	proteins	taxids
14348	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P02406|RL28_YEAST	559292
7225	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q12123|DCS2_YEAST, sp|Q06151|DCPS_YEAST	559292
3069	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q06493|YLH47_YEAST	559292
17614	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P39958|GDI1_YEAST	559292
14500	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|Q07478|SUB2_YEAST, sp|A6ZXP4|SUB2_YEAS7, sp|Q759L6|SUB2_EREGS, sp|A5DDN0|SUB2_PICGU	307796, 559292, 284811, 294746
8404	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P32191|GPDM_YEAST	559292
15968	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|C7GPC1|BLH1_YEAS2, sp|Q01532|BLH1_YEAST, sp|B5VQH0|BLH1_YEAS6, sp|B3LP78|BLH1_YEAS1, sp|A6ZRK4|BLH1_YEAS7, sp|C8ZFZ7|BLH1_YEAS8	307796, 559292, 574961, 285006, 545124, 643680
20579	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00358|G3P2_YEAST, sp|P00359|G3P3_YEAST	559292
6245	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P54839|ERG13_YEAST	559292
12453	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|P43061|ARLY_CANAX, sp|P04076|ARLY_YEAST	5476, 559292
13669	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P40086|COX15_YEAST	559292
6011	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38013|AHP1_YEAST	559292
12411	Eukaryota	Ascomycota						sp|Q10284|SSB1_SCHPO, sp|P10592|HSP72_YEAST, sp|O59855|HSP72_SCHPO, sp|P10591|HSP71_YEAST	284812, 559292
7903	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P35189|TAF14_YEAST	559292
16878	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P26263|PDC6_YEAST	559292
20424									
22855	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38013|AHP1_YEAST	559292
13834	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P14540|ALF_YEAST	559292
22432	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00815|HIS2_YEAST	559292
18125									
16696	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38264|PHO88_YEAST	559292
3790	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00358|G3P2_YEAST, sp|P00359|G3P3_YEAST	559292
13960	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q03028|ODC1_YEAST	559292
8815	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P15019|TAL1_YEAST	559292
12885	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|A6ZQJ1|IF4A_YEAS7, sp|P10081|IF4A_YEAST	307796, 559292
21511	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|P26263|PDC6_YEAST, sp|P06169|PDC1_YEAST, sp|P34734|PDC_HANUV	29833, 559292
14016	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P32377|MVD1_YEAST	559292
7059	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q05948|YL225_YEAST	559292
16716	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P15992|HSP26_YEAST	559292
10442	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P33416|HSP78_YEAST	559292
1766	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q00955|ACAC_YEAST	559292
9438	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P05759|RS31_YEAST	559292
15817	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P32288|GLNA_YEAST	559292
19493									
17897	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P46655|SYEC_YEAST	559292
3145	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P06182|CCHL_YEAST	559292
11980	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P40165|NNRE_YEAST	559292
16040	Eukaryota							sp|P02293|H2B1_YEAST, sp|Q76FE9|H2B_DROOR, sp|Q74ZL5|H2B1_EREGS, sp|P02284|H2B_PATGR, sp|Q6BRG2|H2B1_DEBHA, sp|P17271|H2B_DROHY, sp|P02283|H2B_DROME, sp|P59781|H2B_DROER, sp|A3LXE6|H2B2_PICST, sp|Q76FE5|H2B_DROMA, sp|P02294|H2B2_YEAST, sp|P27795|H2B_TRYCR, sp|P02285|H2B_MARGL, sp|A3LZZ1|HSB1_PICST, sp|P83863|H2B_PENVA, sp|P35069|H2B3_TIGCA, sp|P02286|H2B_ASTRU, sp|P02288|H2BE2_PSAMI, sp|A5DWF0|H2B_LODEL, sp|P02287|H2BE1_PSAMI, sp|Q76FD7|H2B_DROSE, sp|A5DBG5|H2B2_PICGU, sp|Q6BKW7|H2B2_DEBHA, sp|P48989|H2B1_CANAL, sp|A5DJJ1|H2B1_PICGU, sp|Q59VP1|H2B2_CANAL, sp|P35068|H2B1_TIGCA, sp|Q7M4G7|H2B_PATPE	7233, 284811, 7227, 6832, 237561, 7604, 7609, 379508, 7660, 7226, 6689, 5693, 87972, 559292, 284592, 7238, 7220, 294746, 7224, 322104, 7594
24242	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00360|G3P1_YEAST	559292
18497	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00331|ADH2_YEAST, sp|P07246|ADH3_YEAST, sp|P00330|ADH1_YEAST	559292
10712	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P54838|DAK1_YEAST	559292
14554	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q02933|RNY1_YEAST	559292
7219	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q01454|CTF4_YEAST	559292
8269	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P19414|ACON_YEAST	559292
20721	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00890|CISY1_YEAST	559292
19038	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|P02829|HSP82_YEAST, sp|P15108|HSC82_YEAST, sp|P46598|HSP90_CANAL, sp|Q8J2M3|HSP82_EREGS	284811, 237561, 559292
15084	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38079|YRO2_YEAST	559292
19726	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P46681|DLD2_YEAST	559292
9318	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P0C2H6|RL27A_YEAST, sp|P0C2H7|RL27B_YEAST	559292
14595	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|Q01217|ARG56_YEAST, sp|P78586|ARG56_CANAX	5476, 559292
16565	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P07275|PUT2_YEAST	559292
15100	Eukaryota							sp|P00924|ENO1_YEAST, sp|P00925|ENO2_YEAST, sp|P30575|ENO1_CANAL, sp|P42040|ENO_DAVTA, sp|Q9C9C4|ENO1_ARATH, sp|Q6BI20|ENO2_DEBHA	237561, 559292, 29918, 284592, 3702
22358	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P02829|HSP82_YEAST, sp|P15108|HSC82_YEAST	559292
17650	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|P00358|G3P2_YEAST, sp|P00359|G3P3_YEAST, sp|Q757I2|G3P_EREGS	559292, 284811
13727	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces		sp|P10551|ERG10_SACMO, sp|P41338|ERG10_YEAST	1429090, 559292
12244	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00942|TPIS_YEAST	559292
16933	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P21965|MCK1_YEAST	559292
14122	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P39954|SAHH_YEAST	559292
11078	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P15365|DAL5_YEAST	559292
9965	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P40825|SYA_YEAST	559292
8348	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P19414|ACON_YEAST	559292
10814	Eukaryota							sp|P19211|IF5A2_YEAST, sp|Q20751|IF5A2_CAEEL, sp|P34563|IF5A1_CAEEL, sp|O94083|IF5A_CANAL, sp|P23301|IF5A1_YEAST	6239, 237561, 559292
20260	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P16467|PDC5_YEAST, sp|P06169|PDC1_YEAST	559292
5244	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00358|G3P2_YEAST, sp|P00359|G3P3_YEAST	559292
23647	Eukaryota	Ascomycota						sp|P36580|ALF_SCHPO, sp|Q9URB4|ALF_CANAL, sp|P14540|ALF_YEAST	237561, 559292, 284812
5896									
16143	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P28241|IDH2_YEAST	559292
12342	Eukaryota	Ascomycota						sp|Q07471|THI3_YEAST, sp|P16467|PDC5_YEAST, sp|O42873|PDC4_SCHPO, sp|P26263|PDC6_YEAST, sp|P06169|PDC1_YEAST, sp|P83779|PDC1_CANAL, sp|P34734|PDC_HANUV	29833, 237561, 559292, 284812
13571									
18302	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38115|ARA1_YEAST	559292
6395	Eukaryota	Ascomycota						sp|B3V0K8|CL401_COCLU, sp|P09232|PRTB_YEAST	559292, 5503
20909	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P33330|SERC_YEAST	559292
9134	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P32528|DUR1_YEAST	559292
16552	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P23641|MPCP_YEAST	559292
19469	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q04344|HNT1_YEAST	559292
7028	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P09435|HSP73_YEAST	559292
8257	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|A6ZZY2|YKR18_YEAS7, sp|P36114|YKR18_YEAST	307796, 559292
10392	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P36139|PET10_YEAST	559292
16155	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00560|PGK_YEAST	559292
2255	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|P0C2H6|RL27A_YEAST, sp|P0C2H7|RL27B_YEAST, sp|A0A1D8PFG4|RL27A_CANAL, sp|Q9P843|RL27_CANAX	5476, 237561, 559292
9363	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q07505|DLHH_YEAST	559292
20497	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|A6ZPQ6|MPM1_YEAS7, sp|P40364|MPM1_YEAST	307796, 559292
18816	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00924|ENO1_YEAST, sp|P00925|ENO2_YEAST	559292
3250	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P33416|HSP78_YEAST	559292
6535	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P06169|PDC1_YEAST	559292
19520	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|P00331|ADH2_YEAST, sp|O00097|ADH1_PICST, sp|P43067|ADH1_CANAX, sp|P00330|ADH1_YEAST, sp|O94038|ADH2_CANAL, sp|O13309|ADH2_PICST, sp|P07246|ADH3_YEAST	237561, 559292, 5476, 322104
13099	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q12123|DCS2_YEAST, sp|Q06151|DCPS_YEAST	559292
19764	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00924|ENO1_YEAST, sp|P00925|ENO2_YEAST	559292
3082	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|Q5AHG6|SCH9_CANAL, sp|P11792|SCH9_YEAST	237561, 559292
11209									
18895	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00331|ADH2_YEAST, sp|P07246|ADH3_YEAST, sp|P00330|ADH1_YEAST	559292
11247									
14716	Eukaryota							sp|Q94BQ2|PRS8B_ARATH, sp|O18413|PRS8_DROME, sp|P41836|PRS8_SCHPO, sp|Q9C5U3|PRS8A_ARATH, sp|P54814|PRS8_MANSE, sp|Q01939|PRS8_YEAST	7130, 559292, 7227, 284812, 3702
20644	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P16467|PDC5_YEAST	559292
11550	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P07262|DHE4_YEAST	559292
10983	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P23254|TKT1_YEAST	559292
2027	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P15108|HSC82_YEAST	559292
13438	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P32803|EMP24_YEAST	559292
16099	Eukaryota	Ascomycota						sp|P0CS91|HSP77_YEASX, sp|P0CS90|HSP77_YEAST, sp|P39987|HSP7E_YEAST	4932, 559292
18084									
5796	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q96VH4|HBN1_YEAST	559292
7171	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P32599|FIMB_YEAST	559292
6131									
10448	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q02933|RNY1_YEAST	559292
13541	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|C7GPD7|PURA_YEAS2, sp|B3LP64|PURA_YEAS1, sp|A6ZRM0|PURA_YEAS7, sp|P80210|PURA_YEAST, sp|B5VQJ1|PURA_YEAS6, sp|C8ZG13|PURA_YEAS8	307796, 559292, 574961, 285006, 545124, 643680
13522	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P06245|KAPB_YEAST	559292
20202	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|P50506|HXK_SCHOC, sp|P83776|HXKB_CANAL, sp|P04807|HXKB_YEAST, sp|P04806|HXKA_YEAST	27300, 237561, 559292
7235	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00942|TPIS_YEAST, sp|Q750Y8|TPIS_EREGS	284811, 559292
12992	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P47039|BNA3_YEAST	559292
3548	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P39727|ERV46_YEAST	559292
9397	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|Q757Q0|PGK_EREGS, sp|P46273|PGK_CANAL, sp|P00560|PGK_YEAST, sp|Q6BLA0|PGK_DEBHA, sp|P41757|PGK_CANMA	237561, 559292, 284811, 284592, 5479
6830	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|P0CX82|RL19A_YEAST, sp|A0A1D8PK40|RL19A_CANAL, sp|P0CX83|RL19B_YEAST	237561, 559292
3169	Eukaryota	Ascomycota						sp|P34730|BMH2_YEAST, sp|P42656|RAD24_SCHPO, sp|P29311|BMH1_YEAST	284812, 559292
14345									
6194	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P04806|HXKA_YEAST	559292
11583	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q12496|YO098_YEAST	559292
18874	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P32324|EF2_YEAST, sp|Q875S0|EF2_LACK1	226302, 559292
6604	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P40531|GVP36_YEAST	559292
12019	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P53633|PRA1_YEAST	559292
15318	Eukaryota	Ascomycota						sp|P00924|ENO1_YEAST, sp|P00925|ENO2_YEAST, sp|P42040|ENO_DAVTA, sp|Q6BI20|ENO2_DEBHA	559292, 29918, 284592
5287	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P39726|GCSH_YEAST	559292
10054	Eukaryota							sp|P41753|HSP70_ACHKL, sp|Q9U639|HSP7D_MANSE, sp|P09435|HSP73_YEAST, sp|P48720|HSP70_BLAEM, sp|P22202|HSP74_YEAST, sp|P16394|HSP70_BRELC, sp|Q10265|HSP71_SCHPO, sp|P78983|HSP70_ALTAL, sp|P46587|HSP72_CANAL	5599, 7130, 237561, 559292, 4767, 284812, 4808, 4779
7803	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P31116|DHOM_YEAST	559292
5797	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|A6ZN26|EIF3C_YEAS7, sp|P32497|EIF3C_YEAST	307796, 559292
20227	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P16467|PDC5_YEAST, sp|P06169|PDC1_YEAST	559292
21064	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|P78590|EF1B_CANAW, sp|P32471|EF1B_YEAST	294748, 559292
13288	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces		sp|Q03558|OYE2_YEAST, sp|Q02899|OYE1_SACPS	27292, 559292
18200	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00331|ADH2_YEAST, sp|P07246|ADH3_YEAST, sp|P00330|ADH1_YEAST	559292
9405	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P32379|PSA5_YEAST	559292
4389	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|A6ZRW8|YNL5_YEAS7, sp|P53925|YNL5_YEAST	307796, 559292
11065	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38934|BFR1_YEAST	559292
18480	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q02979|GDE1_YEAST	559292
9483	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P40581|GPX3_YEAST	559292
12507	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|Q12008|PMG2_YEAST	559292
8352	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|P00942|TPIS_YEAST, sp|Q750Y8|TPIS_EREGS	284811, 559292
13268	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P32563|VPP1_YEAST	559292
23359	Eukaryota	Ascomycota						sp|P36580|ALF_SCHPO, sp|Q9URB4|ALF_CANAL, sp|P14540|ALF_YEAST	237561, 559292, 284812
12217	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P47096|3HAO_YEAST	559292
12209	Eukaryota	Ascomycota						sp|O94550|PHB2_SCHPO, sp|P50085|PHB2_YEAST	284812, 559292
3274	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P27466|KCC1_YEAST	559292
7157	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P15992|HSP26_YEAST	559292
9807	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P40185|MMF1_YEAST	559292
20840	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales				sp|Q07478|SUB2_YEAST, sp|A6ZXP4|SUB2_YEAS7, sp|Q759L6|SUB2_EREGS, sp|A5DDN0|SUB2_PICGU, sp|A5E3W5|SUB2_LODEL, sp|A3LST5|SUB2_PICST	307796, 559292, 284811, 294746, 322104, 379508
9976	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P38788|SSZ1_YEAST	559292
4099	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae	sp|P00358|G3P2_YEAST, sp|P00359|G3P3_YEAST	559292
13110	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae			sp|Q876B2|RL13_KAZEX, sp|Q12690|RL13A_YEAST, sp|P40212|RL13B_YEAST	34358, 559292
